TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220198,ANAT,"Anatomy and Cell Biology",441,"Gross Human Anatomy",FZ,"Coll Medicine at Chicago - BS",2387,"Anatomy and Cell Biology",37,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cotanche, Douglas A","Klopp, Emily","Wellman, Christa A",52
220198,ANTH,Anthropology,100,"Human Adventure",FT,"Liberal Arts & Sciences",2841,Anthropology,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,"Roosevelt, Anna C",,,24
220198,ANTH,Anthropology,100,"Human Adventure",FT,"Liberal Arts & Sciences",2841,Anthropology,73,115,77,23,14,0,0,0,1,0,0,0,0,0,0,32,"Bauer, Brian S",,,335
220198,ANTH,Anthropology,101,"World Cultures",FT,"Liberal Arts & Sciences",2841,Anthropology,99,140,62,6,12,0,0,0,0,0,0,0,0,0,0,17,"Monaghan, John",,,336
220198,ANTH,Anthropology,102,"Intro to Archaeology",FT,"Liberal Arts & Sciences",2841,Anthropology,133,111,55,34,18,0,0,0,0,0,0,0,0,0,0,20,"LaMotta, Vincent",,,371
220198,ANTH,Anthropology,105,"Human Evolution",FT,"Liberal Arts & Sciences",2841,Anthropology,233,125,35,10,2,0,0,0,0,0,0,0,0,0,0,16,"Lee, Amanda",,,421
220198,ANTH,Anthropology,208,"Science, Technology, & Culture",FT,"Liberal Arts & Sciences",2841,Anthropology,42,21,10,4,3,0,0,0,0,0,0,0,0,0,0,6,"Cunningham, Molly Kathleen",,,86
220198,ANTH,Anthropology,215,"Anthropology of Religion",FT,"Liberal Arts & Sciences",2841,Anthropology,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Giampaoli, Michelangelo",,,18
220198,ANTH,Anthropology,217,"Afro-Asian Solidarities",FT,"Liberal Arts & Sciences",2841,Anthropology,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,"Reddy, Gayatri",,,10
220198,ANTH,Anthropology,223,"Southwestern Archaeology",FT,"Liberal Arts & Sciences",2841,Anthropology,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LaMotta, Vincent",,,21
220198,ANTH,Anthropology,229,"Arch of Eastern Woodlands",FT,"Liberal Arts & Sciences",2841,Anthropology,9,10,2,0,0,0,0,0,1,0,0,0,0,0,0,2,"Hasenstab, Robert John",,,24
220198,ANTH,Anthropology,237,"Human Skeleton",FT,"Liberal Arts & Sciences",2841,Anthropology,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Lee, Amanda",,,16
220198,ANTH,Anthropology,238,"Biology of Women",FT,"Liberal Arts & Sciences",2841,Anthropology,23,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Gibson, Rebecca",,,31
220198,ANTH,Anthropology,239,"People and Their Animals",FT,"Liberal Arts & Sciences",2841,Anthropology,8,8,2,0,1,0,0,0,3,0,0,0,0,0,0,2,"Rogers, Leland",,,24
220198,ANTH,Anthropology,276,"Pacific Island Cultures",FT,"Liberal Arts & Sciences",2841,Anthropology,9,10,0,0,0,0,0,0,0,0,1,0,0,0,0,4,"Junker, Laura Lee",,,24
220198,ANTH,Anthropology,309,"Writing Culture",FT,"Liberal Arts & Sciences",2841,Anthropology,7,8,3,0,1,0,0,0,0,0,0,0,0,0,0,4,"Hendrickson, Mitchel J",,,23
220198,ANTH,Anthropology,394,"Ethnographic UIC",FT,"Liberal Arts & Sciences",2841,Anthropology,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LaMothe, Mario Jacques",,,11
220198,ARAB,Arabic,101,"Elementary Arabic I",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",28,4,7,1,0,0,0,0,3,0,0,0,0,0,0,2,"Babiker, Mariam",,,45
220198,ARAB,Arabic,101,"Elementary Arabic I",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",42,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"Almahamid, Jumana Mohammed",,,47
220198,ARAB,Arabic,103,"Intermediate Arabic I",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",15,3,2,0,0,0,0,0,1,0,0,0,0,0,0,3,"Babiker, Mariam",,,24
220198,ARAB,Arabic,103,"Intermediate Arabic I",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",41,3,0,0,0,0,0,0,2,0,1,0,0,0,0,1,"Kamal, Mustapha",,,48
220198,ARAB,Arabic,201,"Adv Arabic through Literature",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kamal, Mustapha",,,30
220198,ARAB,Arabic,230,"Arabic Literature in Tran",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",31,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kamal, Mustapha",,,35
220198,ARCH,Architecture,105,"Architectural Studio 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",25,47,44,10,6,0,0,0,0,0,8,0,0,0,0,6,"Dunn, Sarah E","Wheeler, Daniel H","Newmeyer, Allison R",146
220198,ARCH,Architecture,151,"Architecture at Chicago",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",52,43,24,7,13,0,0,0,0,0,0,0,0,0,0,5,"Torres, Antonio",,,144
220198,ARCH,Architecture,200,"Architecture and Society",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",14,40,14,6,8,0,0,0,1,0,1,0,0,0,0,4,"Brown, David P",,,88
220198,ARCH,Architecture,205,"Architectural Studio 3",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",9,21,11,1,1,0,0,0,2,0,16,0,0,0,0,0,"Preissner, Paul","Blankenbaker, Sarah Elizabeth","Gibson, Grant",61
220198,ARCH,Architecture,251,"Arch Analysis",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",14,27,22,0,4,0,0,0,3,0,0,0,0,0,0,1,"Marullo, Francesco",,,71
220198,ARCH,Architecture,359,"Architectural Technology 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",15,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wheeler, Daniel H",,,61
220198,ARCH,Architecture,365,"Architectural Studio 5",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",15,31,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marullo, Francesco","Chang, Abigail Ann","Carter, James M",58
220198,ARCH,Architecture,371,"Architectural Theory 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",10,43,26,0,0,0,0,0,2,0,0,0,0,0,0,0,"Eisenschmidt, Alexander",,,81
220198,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",4,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,"Blankenbaker, Sarah Elizabeth",,,14
220198,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",4,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"De Jong, Judith",,,14
220198,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",4,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kelley, Jayne E",,,14
220198,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lopez Pastor, Maite Borjabad","Torres, Antonio",,14
220198,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",8,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Jaworska, Anna Maria",,,14
220198,ARCH,Architecture,440,"Digital Design and Fabrication",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Preissner, Paul",,,16
220198,ARCH,Architecture,465,"Advanced Topic Studio 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",14,25,12,0,0,0,0,0,1,0,0,0,0,0,0,0,"Kelley, Thomas","Lyster, Clare","Berry, Johannes",52
220198,ARCH,Architecture,470,"Structures I: Statics",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",29,16,8,1,1,0,0,0,0,0,0,0,0,0,0,0,"Magruder, Robert",,,55
220198,ARCH,Architecture,531,"Arch Theory & History I",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eisenschmidt, Alexander",,,15
220198,ARCH,Architecture,551,"Architectural Design I",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bair, Kelly",,,13
220198,ARCH,Architecture,553,"Architectural Design III",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dean, Penelope",,,11
220198,ARCH,Architecture,561,"Architectural Technology I",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palider, Ryan",,,13
220198,ARCH,Architecture,563,"Architectural Technology III",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Frye, Christopher Allen",,,11
220198,ARCH,Architecture,565,"Topic Studio",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,"Andersen, Paul","Jacob, Samuel Thomas",,10
220198,ARCH,Architecture,574,"Architectural Structures II",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mojekwu, Eugene Chukwunonso",,,11
220198,ARCH,Architecture,585,"Arch Theory & History III",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",2,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Eisenschmidt, Alexander",,,12
220198,ART,Art,101,"Signifying Practices",FR,"Architecture,Design,& the Arts",2583,Art,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,"Reyes, Gonzalo",,,19
220198,ART,Art,101,"Signifying Practices",FR,"Architecture,Design,& the Arts",2583,Art,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Delos Reyes, Jennifer",,,20
220198,ART,Art,112,"Introduction to Drawing",FR,"Architecture,Design,& the Arts",2583,Art,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"Nickodemus, Timothy Peter",,,20
220198,ART,Art,112,"Introduction to Drawing",FR,"Architecture,Design,& the Arts",2583,Art,45,11,2,1,0,0,0,0,0,0,0,0,0,0,0,1,"Grad Asst",,,60
220198,ART,Art,130,"Intro to Painting + Color",FR,"Architecture,Design,& the Arts",2583,Art,10,1,3,0,1,0,0,0,0,0,0,0,0,0,0,3,"Lee, Jinn Bronwen",,,18
220198,ART,Art,130,"Intro to Painting + Color",FR,"Architecture,Design,& the Arts",2583,Art,11,4,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"Metzger, Matthew John",,,20
220198,ART,Art,130,"Intro to Painting + Color",FR,"Architecture,Design,& the Arts",2583,Art,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kent, Caroline Renee",,,20
220198,ART,Art,130,"Intro to Painting + Color",FR,"Architecture,Design,& the Arts",2583,Art,23,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Grad Asst",,,40
220198,ART,Art,140,"Introduction to Sculpture",FR,"Architecture,Design,& the Arts",2583,Art,6,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Beachy, Rebecca A",,,15
220198,ART,Art,140,"Introduction to Sculpture",FR,"Architecture,Design,& the Arts",2583,Art,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Young, Nathaniel James",,,20
220198,ART,Art,140,"Introduction to Sculpture",FR,"Architecture,Design,& the Arts",2583,Art,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Johanson, Kyle Eric",,,40
220198,ART,Art,150,"Intro to New Media Arts",FR,"Architecture,Design,& the Arts",2583,Art,3,10,5,0,1,0,0,0,0,0,0,0,0,0,0,1,"Perry, Alan James",,,20
220198,ART,Art,150,"Intro to New Media Arts",FR,"Architecture,Design,& the Arts",2583,Art,8,3,2,0,2,0,0,0,0,0,0,0,0,0,0,3,"Boyles, Jenna",,,18
