TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220128,ACTG,Accounting,355,"Business Law I",FL,"Business Administration",2656,Accounting,45,33,26,6,4,0,0,0,0,0,0,0,0,0,0,4,"Roe, Helen M",,,118
220128,ACTG,Accounting,417,"Adv Financial Accounting",FL,"Business Administration",2656,Accounting,9,15,6,4,2,0,0,0,0,0,0,0,0,0,0,1,"Salama, Yehia A.",,,37
220128,ACTG,Accounting,435,Auditing,FL,"Business Administration",2656,Accounting,37,55,25,11,0,0,0,0,0,0,0,0,0,0,0,0,"Casey, Ryan J",,,128
220128,ACTG,Accounting,445,"Federal Income Tax I",FL,"Business Administration",2656,Accounting,17,43,23,1,1,0,0,0,1,0,0,0,0,0,0,7,"Byelich, Robert G",,,93
220128,ACTG,Accounting,446,"Federal Income Tax II",FL,"Business Administration",2656,Accounting,5,12,13,2,1,0,0,0,0,0,0,0,0,0,0,2,"Kemp, Robert E",,,35
220128,ACTG,Accounting,456,"Business Law II",FL,"Business Administration",2656,Accounting,35,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roe, Helen M",,,45
220128,ACTG,Accounting,465,"Govt & Non-Profit Actg",FL,"Business Administration",2656,Accounting,18,27,3,0,1,0,0,0,0,0,0,0,0,0,0,6,"Galvan, Abel",,,55
220128,ACTG,Accounting,470,"Ethical Environment Business",FL,"Business Administration",2656,Accounting,20,30,26,5,0,0,0,0,0,0,0,0,0,0,0,2,"Roe, George",,,83
220128,ACTG,Accounting,474,"Actg Information Systems",FL,"Business Administration",2656,Accounting,15,46,10,1,0,0,0,0,1,0,0,0,0,0,0,1,"Popowits, Michael T",,,74
220128,ACTG,Accounting,474,"Actg Information Systems",FL,"Business Administration",2656,Accounting,22,10,6,0,0,0,0,0,0,0,1,0,0,0,0,0,"Goodman, Charles Joseph",,,39
220128,ACTG,Accounting,475,"Database Accounting Systems",FL,"Business Administration",2656,Accounting,27,31,6,2,2,0,0,0,0,0,0,0,0,0,0,0,"Popowits, Michael T",,,68
220128,ACTG,Accounting,484,"International Accounting",FL,"Business Administration",2656,Accounting,12,15,6,1,1,0,0,0,0,0,0,0,0,0,0,2,"Salama, Yehia A.",,,37
220128,ACTG,Accounting,493,"Actg Cases Research & Analysis",FL,"Business Administration",2656,Accounting,10,17,10,1,0,0,0,0,0,0,0,0,0,0,0,1,"Li, Siyi",,,39
220128,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,3,"Balachandran, Sudhakar V",,,77
220128,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goodman, Charles Joseph",,,34
220128,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,24,40,4,1,0,0,0,0,1,0,1,0,0,0,0,0,"Leventhal, Brian W",,,71
220128,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,35,35,11,1,0,0,0,0,0,0,0,0,0,0,0,0,"Thomas, Barbara Ann","Holmer Lewis, Shari R","Milford, Douglas",82
220128,ACTG,Accounting,502,"Financial Accounting I",FL,"Business Administration",2656,Accounting,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Kirschenheiter, Michael",,,69
220128,ACTG,Accounting,503,"Financial Accounting II",FL,"Business Administration",2656,Accounting,20,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Wen, Xiaoyan",,,42
220128,ACTG,Accounting,506,"Management Accounting",FL,"Business Administration",2656,Accounting,17,33,4,2,0,0,0,0,0,0,0,0,0,0,0,1,"Das, Somnath",,,57
220128,ACTG,Accounting,508,"Federal Income Tax-Grad",FL,"Business Administration",2656,Accounting,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kohorst, Chad",,,26
220128,ACTG,Accounting,509,"Commercial Transactions",FL,"Business Administration",2656,Accounting,11,17,5,0,0,0,0,0,0,0,0,0,0,0,0,1,"Blessen, Richard Phillip",,,34
220128,ACTG,Accounting,516,"Financial Statement Analysis",FL,"Business Administration",2656,Accounting,24,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Ramakrishnan, Ram T S",,,51
220128,ACTG,Accounting,585,"Corporate Valuation &Actg Info",FL,"Business Administration",2656,Accounting,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kirschenheiter, Michael",,,25
220128,ACTG,Accounting,593,"Actg Res Method&Communicatn",FL,"Business Administration",2656,Accounting,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ramakrishnan, Ram T S",,,27
220128,AD,"Art and Design",100,"Intro to Responsive Art",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",7,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Raaf, Sabrina Kay",,,13
220128,AD,"Art and Design",102,"Drawing I: Beginning",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",10,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,"Fish, Julia Anne",,,20
220128,AD,"Art and Design",102,"Drawing I: Beginning",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",12,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Nickodemus, Timothy Peter",,,19
220128,AD,"Art and Design",102,"Drawing I: Beginning",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Murray, George Benedict",,,20
220128,AD,"Art and Design",102,"Drawing I: Beginning",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fischer, Andreas W",,,19
220128,AD,"Art and Design",110,"Graphic Design I",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",9,17,8,0,0,0,0,0,0,0,0,0,0,0,0,4,"Gibbs, Allyson Darcy",,,38
220128,AD,"Art and Design",110,"Graphic Design I",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",15,10,10,1,0,0,0,0,1,0,0,0,0,0,0,2,"Preston, Jill",,,39
220128,AD,"Art and Design",120,"Industrial Design I",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",10,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Burdett, Theodore Joseph",,,19
220128,AD,"Art and Design",120,"Industrial Design I",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",24,15,4,2,2,0,0,0,0,0,0,0,0,0,0,2,"Grad Asst",,,49
220128,AD,"Art and Design",140,"Sculpture I: Beginning",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",5,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"Gaspar, Maria Elena",,,13
220128,AD,"Art and Design",140,"Sculpture I: Beginning",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beachy, Rebecca A","Grad Asst",,19
220128,AD,"Art and Design",140,"Sculpture I: Beginning",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",11,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,"Grad Asst",,,16
220128,AD,"Art and Design",140,"Sculpture I: Beginning",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Baird, Daniel G",,,20
220128,AD,"Art and Design",160,"Photography I",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",11,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,"Geissler, Beate",,,19
220128,AD,"Art and Design",160,"Photography I",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",22,6,1,0,0,0,0,0,0,0,20,0,0,0,0,2,"Grad Asst",,,51
220128,AD,"Art and Design",170,"Intro-Time-Based Vis Art",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",21,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Grad Asst",,,27
220128,AD,"Art and Design",203,"Topics in Drawing",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Frid, Dianna",,,11
220128,AD,"Art and Design",203,"Topics in Drawing",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grossi, Adam Joseph",,,12
220128,AD,"Art and Design",205,"Intro Computer Graphics",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,"Tsoupikova, Daria",,,19
220128,AD,"Art and Design",205,"Intro Computer Graphics",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",10,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Wizinsky, Matthew T",,,15
220128,AD,"Art and Design",209,"Color Theory",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metzger, Matthew John",,,10
220128,AD,"Art and Design",209,"Color Theory",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",9,11,2,0,0,0,0,0,0,0,1,0,0,0,0,0,"Roeger, Oliver L.",,,23
220128,AD,"Art and Design",210,"Graphic Design II",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",24,13,8,0,0,0,0,0,0,0,1,0,0,0,0,0,"Bracamontes-Roeger, Linda",,,46
220128,AD,"Art and Design",219,"Typography I",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oiga, Sharon",,,22
220128,AD,"Art and Design",220,"Industrial Design II",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ferrone, Felicia",,,23
220128,AD,"Art and Design",220,"Industrial Design II",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",16,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"O'Keefe, Thomas Joseph",,,25
220128,AD,"Art and Design",223,"Drawing for Designers",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",14,26,7,0,1,0,0,0,0,0,0,0,0,0,0,0,"Katz, Sabrina L",,,48
220128,AD,"Art and Design",230,"Painting I",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metzger, Matthew John",,,17
220128,AD,"Art and Design",262,"View Camera & Lighting Studio",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Minnix, Gary L",,,20
220128,AD,"Art and Design",267,"Digital Photography",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",8,7,3,0,0,0,0,0,0,0,2,0,0,0,0,0,"Minnix, Gary L",,,20
220128,AD,"Art and Design",267,"Digital Photography",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hann, Robin",,,20
220128,AD,"Art and Design",268,"Analog Photography",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,"Ischar, Doug",,,13
220128,AD,"Art and Design",275,"Writing for Moving Image",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",11,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"Reeder, Jennifer K",,,17
220128,AD,"Art and Design",278,"Moving Image I",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",7,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Silva, Fern",,,11
220128,AD,"Art and Design",290,"Interdisciplinary Seminar I",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",12,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Peterman, Dan",,,20
220128,AD,"Art and Design",290,"Interdisciplinary Seminar I",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Puetz, Michelle",,,19
220128,AD,"Art and Design",314,"Graphic Design IV",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Becker, Joerg",,,23
220128,AD,"Art and Design",314,"Graphic Design IV",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oiga, Sharon",,,23
220128,AD,"Art and Design",317,"Digital Media in Graphic Desgn",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Krohn, Jonathan Austin",,,24
220128,AD,"Art and Design",320,"Industrial Design IV",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",0,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,"Christenen, Gerald Dean",,,13
220128,AD,"Art and Design",320,"Industrial Design IV",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",11,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burdett, Theodore Joseph",,,20
220128,AD,"Art and Design",326,"ID Materials and Methods",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",2,5,5,4,0,0,0,0,0,0,1,0,0,0,0,0,"Melamed, Stephen",,,17
220128,AD,"Art and Design",326,"ID Materials and Methods",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",9,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Klein, Mark Paul",,,18
220128,AD,"Art and Design",332,"Topics in Painting",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Fischer, Andreas W",,,19
220128,AD,"Art and Design",342,"Topics in Sculpture",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tasset, Anthony Gerard",,,19
220128,AD,"Art and Design",362,"Documentary Media",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stratman, Deborah Renee",,,21
220128,AD,"Art and Design",382,"Art Education Practicum",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gude, Olivia M",,,11
220128,AD,"Art and Design",391,"Interdisciplinary Seminar II",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"Ischar, Doug",,,20
220128,AD,"Art and Design",411,"Graphic Design Prof Prac",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,"Bergh, Donald L",,,10
220128,AD,"Art and Design",411,"Graphic Design Prof Prac",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Towler Weese, Cheryl",,,11
220128,AD,"Art and Design",412,"Graphic Design Thesis",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Becker, Joerg",,,13
220128,AD,"Art and Design",414,"Interactivity in Graphic Desgn",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Roeger, Oliver L.",,,23
220128,AD,"Art and Design",420,"Interdis Product Development I",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shine, James Vincent",,,11
220128,AD,"Art and Design",422,"Interactive Product Design II",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",15,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Munoz, Raul",,,22
220128,AD,"Art and Design",424,"Indust Design Indep Study",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",9,7,1,0,0,0,0,0,2,0,0,0,0,0,0,0,"Tharp, Bruce M",,,19
220128,AD,"Art and Design",424,"Indust Design Indep Study",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Starr, April",,,24
220128,AD,"Art and Design",452,"Informational Aesthetics I",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Duran, Jesus",,,16
220128,AD,"Art and Design",454,"3D Space I: Modeling",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,"Raaf, Sabrina Kay",,,10
220128,AD,"Art and Design",462,"Advanced Art/Studio Critique",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reeder, Jennifer K","Tasset, Anthony Gerard","Malagrino, Silvia A",17
220128,AD,"Art and Design",462,"Advanced Art/Studio Critique",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reeder, Jennifer K","Malagrino, Silvia A",,37
220128,AD,"Art and Design",482,"Visual & Verbal Literacy",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gude, Olivia M",,,11
220128,AD,"Art and Design",499,"Cooperative Education",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,"Metzger, Matthew John",,,13
220128,AD,"Art and Design",502,"Seminar In Contemp Theory",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,1,"Fish, Julia Anne",,,14
220128,AD,"Art and Design",502,"Seminar In Contemp Theory",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Mekinda, Jonathan",,,13
220128,AD,"Art and Design",502,"Seminar In Contemp Theory",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Holmes, Brian",,,18
220128,AD,"Art and Design",510,"Adv Graphic Des & Crit",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Gaynor, Matthew S.",,,12
220128,AD,"Art and Design",530,"Advanced Studio Arts &Critique",FR,"Architecture,Design,& the Arts",2702,"School of Art and Design",12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Peterman, Dan","Geissler, Beate","Cates, Jon C",16
220128,AH,"Art History",100,"Intro to Art &Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",4,34,17,1,3,0,0,0,0,0,0,0,0,0,0,0,"Stimson, Blake","Archias, S Elise",,59
220128,AH,"Art History",100,"Intro to Art &Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",19,19,4,2,4,0,0,0,0,0,0,0,0,0,0,0,"Becker, Catherine",,,48
220128,AH,"Art History",100,"Intro to Art &Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",23,28,5,2,3,0,0,0,0,0,0,0,0,0,0,8,"Grad Asst","Crespo, Milagros I",,69
220128,AH,"Art History",110,"Art History I",FR,"Architecture,Design,& the Arts",2910,"Art History",29,68,60,29,13,0,0,0,2,0,1,0,0,0,0,17,"Grossman, Heather E",,,219
220128,AH,"Art History",200,"Theory&Method/Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,"Pollak, Martha",,,16
220128,AH,"Art History",204,"Greek Art & Archaeology",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",7,8,5,1,0,0,0,0,0,0,0,0,0,0,0,1,"Tobin, Jennifer L",,,22
220128,AH,"Art History",207,"Topics in Arch Art Design",FR,"Architecture,Design,& the Arts",2910,"Art History",3,14,5,1,0,0,0,0,0,0,1,0,0,0,0,0,"Dubin, Nina",,,24
220128,AH,"Art History",208,"Topics Modern Arch, Art&Design",FR,"Architecture,Design,& the Arts",2910,"Art History",12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Akcan, Esra",,,17
220128,AH,"Art History",210,"Art/Archaeology of Egypt",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",9,7,5,3,1,0,0,0,0,0,0,0,0,0,0,0,"Tobin, Jennifer L",,,25
220128,AH,"Art History",230,"History of Photography I",FR,"Architecture,Design,& the Arts",2910,"Art History",8,8,3,3,1,0,0,0,0,0,0,0,0,0,0,4,"Stimson, Blake",,,27
220128,AH,"Art History",232,"Film History I: 1890-WWII",FT,"Liberal Arts & Sciences",2492,English,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rubin, Martin L.","Grad Asst",,13
220128,AH,"Art History",234,"New Media Studies",FR,"Architecture,Design,& the Arts",2910,"Art History",11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Grad Asst",,,14
220128,AH,"Art History",235,"History of Design I",FR,"Architecture,Design,& the Arts",2910,"Art History",5,60,16,1,4,0,0,0,1,0,0,0,0,0,0,1,"Mekinda, Jonathan",,,88
220128,AH,"Art History",250,"Italian Renaissance Art",FR,"Architecture,Design,& the Arts",2910,"Art History",2,8,8,3,0,0,0,0,0,0,0,0,0,0,0,2,"Munman, Robert",,,23
220128,AH,"Art History",261,"Art 1900 to Present",FR,"Architecture,Design,& the Arts",2910,"Art History",10,13,2,0,0,0,0,0,3,0,1,0,0,0,0,1,"Higgins, Hannah B",,,30
220128,AH,"Art History",273,"Visual Culture Ancient Andes",FR,"Architecture,Design,& the Arts",2910,"Art History",6,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,"Miller, Virginia E",,,18
220128,AH,"Art History",275,"South Asian Visual Cultures",FR,"Architecture,Design,& the Arts",2910,"Art History",4,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"Becker, Catherine",,,18
220128,AH,"Art History",460,"Topics in Modern & Contemp Art",FR,"Architecture,Design,& the Arts",2910,"Art History",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Archias, S Elise",,,10
220128,AH,"Art History",510,"Methods in Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",7,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Dubin, Nina",,,12
220128,AH,"Art History",532,"Museum and Exhibition Workshop",FR,"Architecture,Design,& the Arts",2910,"Art History",7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tortolero, Carlos",,,15
220128,AH,"Art History",542,"Material and Display Practices",FR,"Architecture,Design,& the Arts",2910,"Art History",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stewart, Lorelei",,,12
220128,AH,"Art History",560,"Sem in Modern Arch,Art &Design",FR,"Architecture,Design,& the Arts",2910,"Art History",14,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Higgins, Hannah B",,,19
220128,AH,"Art History",561,"Sem Contemporary Arch  & Art",FR,"Architecture,Design,& the Arts",2910,"Art History",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Akcan, Esra",,,16
220128,AH,"Art History",570,"Sem Non-Western Art & Arch",FR,"Architecture,Design,& the Arts",2910,"Art History",3,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Miller, Virginia E",,,12
220128,AH,"Art History",599,"Dissertation Research",FR,"Architecture,Design,& the Arts",2910,"Art History",0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,"Dubin, Nina",,,13
220128,ANAT,"Anatomy and Cell Biology",441,"Gross Human Anatomy",FZ,"Coll Medicine at Chicago - BS",2387,"Anatomy and Cell Biology",30,43,14,4,3,0,0,0,0,0,0,0,0,0,0,0,"Pescitelli, Maurice",,,94
220128,ANAT,"Anatomy and Cell Biology",595,"Departmental Seminar",FZ,"Coll Medicine at Chicago - BS",2387,"Anatomy and Cell Biology",0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,"Givogri, Maria Irene","Pigino, Gustavo",,13
220128,ANTH,Anthropology,100,"Human Adventure",FT,"Liberal Arts & Sciences",2841,Anthropology,116,127,56,13,18,0,0,0,0,0,0,0,0,0,0,27,"Grad Asst",,,357
220128,ANTH,Anthropology,101,"World Cultures",FT,"Liberal Arts & Sciences",2841,Anthropology,94,127,81,15,14,0,0,0,0,0,0,0,0,0,0,22,"Doane, Molly",,,353
220128,ANTH,Anthropology,102,"Intro to Archaeology",FT,"Liberal Arts & Sciences",2841,Anthropology,53,93,71,31,11,0,0,0,1,0,0,0,0,0,0,7,"LaMotta, Vincent",,,267
220128,ANTH,Anthropology,105,"Human Evolution",FT,"Liberal Arts & Sciences",2841,Anthropology,43,105,84,2,2,0,0,0,0,0,0,0,0,0,0,12,"Rizzo, Kathleen A",,,248
