TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220188,ACTG,Accounting,417,"Adv Financial Accounting",FL,"Business Administration",2656,Accounting,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,2,"Salama, Yehia A.",,,16
220188,ACTG,Accounting,435,Auditing,FL,"Business Administration",2656,Accounting,30,62,24,0,0,0,0,0,0,0,0,0,0,0,0,1,"Judd, Joshua Scott",,,117
220188,ACTG,Accounting,445,"Federal Income Tax I",FL,"Business Administration",2656,Accounting,25,38,11,1,0,0,0,0,0,0,0,0,0,0,0,2,"Savor, Stephanie Sikes",,,77
220188,ACTG,Accounting,446,"Federal Income Tax II",FL,"Business Administration",2656,Accounting,3,8,9,1,1,0,0,0,0,0,0,0,0,0,0,1,"Kemp, Robert E",,,23
220188,ACTG,Accounting,470,"Ethical Environment Business",FL,"Business Administration",2656,Accounting,69,43,8,2,1,0,0,0,0,0,0,0,0,0,0,0,"Scully, George",,,123
220188,ACTG,Accounting,474,"Actg Information Systems",FL,"Business Administration",2656,Accounting,29,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chen, Jason Victor",,,66
220188,ACTG,Accounting,475,"Database Accounting Systems",FL,"Business Administration",2656,Accounting,19,14,3,2,0,0,0,0,0,0,0,0,0,0,0,1,"Popowits, Michael T",,,39
220188,ACTG,Accounting,484,"International Accounting",FL,"Business Administration",2656,Accounting,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,1,"Salama, Yehia A.",,,15
220188,ACTG,Accounting,493,"Actg Cases Research & Analysis",FL,"Business Administration",2656,Accounting,25,49,13,2,0,0,0,0,0,0,0,0,0,0,0,2,"Li, Siyi",,,91
220188,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Mc Donagh, Eamonn Michael",,,18
220188,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,29,39,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"Engel, Ellen",,,72
220188,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,42,43,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Goodman, Charles Joseph",,,88
220188,ACTG,Accounting,502,"Financial Accounting I",FL,"Business Administration",2656,Accounting,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Galvan, Abel",,,16
220188,ACTG,Accounting,503,"Financial Accounting II",FL,"Business Administration",2656,Accounting,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salama, Yehia A.",,,10
220188,ACTG,Accounting,510,"Fin & Man Actg-Healthcare MGMT",FL,"Business Administration",2656,Accounting,10,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,"Andes, Steven",,,25
220188,ACTG,Accounting,516,"Financial Statement Analysis",FL,"Business Administration",2656,Accounting,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ramakrishnan, Ram T S",,,26
220188,ACTG,Accounting,537,"Fraud Examination",FL,"Business Administration",2656,Accounting,5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Popowits, Michael T",,,13
220188,ACTG,Accounting,593,"Actg Res Method&Communicatn",FL,"Business Administration",2656,Accounting,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Ramakrishnan, Ram T S",,,10
220188,AH,"Art History",100,"Intro to Art &Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",68,75,26,10,7,0,0,0,0,0,0,0,0,0,0,18,"Grad Asst",,,204
220188,AH,"Art History",110,"World Hist Art & Built Env I",FR,"Architecture,Design,& the Arts",2910,"Art History",80,106,68,11,17,0,0,0,15,0,0,0,0,0,0,12,"Harmansah, Omur",,,309
220188,AH,"Art History",160,"Trends in Contemp Art",FR,"Architecture,Design,& the Arts",2910,"Art History",14,16,3,5,4,0,0,0,0,0,0,0,0,0,0,0,"Stimson, Blake",,,42
220188,AH,"Art History",180,"Intro to Museum & Exhibition",FR,"Architecture,Design,& the Arts",2910,"Art History",14,9,3,2,0,0,0,0,0,0,0,0,0,0,0,1,"Grad Asst","Grad Asst",,29
220188,AH,"Art History",204,"Greek Art & Archaeology",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",6,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,"Ros, Karen E",,,19
220188,AH,"Art History",207,"Topics in Arch Art Design",FR,"Architecture,Design,& the Arts",2910,"Art History",5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,2,"Dubin, Nina",,,20
220188,AH,"Art History",210,"Art/Archaeology of Egypt",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Tobin, Jennifer L",,,13
220188,AH,"Art History",219,"Art &Architecture of East Asia",FR,"Architecture,Design,& the Arts",2910,"Art History",2,14,1,0,3,0,0,0,1,0,0,0,0,0,0,0,"Becker, Catherine",,,21
220188,AH,"Art History",232,"Film History I: 1890-WWII",FT,"Liberal Arts & Sciences",2492,English,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Rubin, Martin L.","Grad Asst",,15
220188,AH,"Art History",235,"History of Design I",FR,"Architecture,Design,& the Arts",2910,"Art History",4,10,2,3,0,0,0,0,0,0,0,0,0,0,0,1,"Mekinda, Jonathan",,,20
220188,AH,"Art History",263,"Latin Amer Colonial Art",FR,"Architecture,Design,& the Arts",2910,"Art History",11,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"Ortega, Emmanuel",,,23
220188,AH,"Art History",265,"History of Performance Art",FR,"Architecture,Design,& the Arts",2910,"Art History",7,6,0,0,1,0,0,0,1,0,0,0,0,0,0,2,"Archias, S Elise",,,17
220188,AH,"Art History",271,"Native American Art",FR,"Architecture,Design,& the Arts",2910,"Art History",3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,10
220188,AH,"Art History",301,"Theory&Method/Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Archias, S Elise",,,10
220188,AH,"Art History",303,"Writing in Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Archias, S Elise",,,10
220188,AH,"Art History",480,"Collecting Art & Art Museum",FR,"Architecture,Design,& the Arts",2910,"Art History",7,5,3,0,1,0,0,1,0,0,0,0,0,0,0,0,"Pollak, Martha",,,17
220188,AH,"Art History",511,"Toward New Hist/Art,1960-Prsnt",FR,"Architecture,Design,& the Arts",2910,"Art History",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Dubin, Nina",,,16
220188,AH,"Art History",532,"Museum Collections",FR,"Architecture,Design,& the Arts",2910,"Art History",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scott, Jennifer A",,,15
220188,AH,"Art History",543,"Writing for Exhibitions",FR,"Architecture,Design,& the Arts",2910,"Art History",19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Mensah, Lucy Kwabah",,,20
220188,AH,"Art History",545,"Museum Genres, Pract and Inst",FR,"Architecture,Design,& the Arts",2910,"Art History",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Quinn, Therese Maura",,,18
220188,AH,"Art History",546,"Seminar Museum Exhibit Studies",FR,"Architecture,Design,& the Arts",2910,"Art History",9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hughes, Aaron J",,,11
220188,AH,"Art History",560,"Sem in Modern Arch,Art &Design",FR,"Architecture,Design,& the Arts",2910,"Art History",10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Higgins, Hannah B",,,13
220188,AH,"Art History",582,"Internship in Museum Studies",FR,"Architecture,Design,& the Arts",2910,"Art History",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,"Quinn, Therese Maura",,,12
220188,AH,"Art History",597,"Project Research",FR,"Architecture,Design,& the Arts",2910,"Art History",0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,"Quinn, Therese Maura",,,14
220188,AH,"Art History",599,"Dissertation Research",FR,"Architecture,Design,& the Arts",2910,"Art History",0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,"Dubin, Nina",,,17
220188,AHS,"Applied Health Sciences",101,"Experiential Learning I",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,"John, Demetra",,,45
220188,AHS,"Applied Health Sciences",101,"Experiential Learning I",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,"Doran, Eileen Marie",,,66
220188,AHS,"Applied Health Sciences",200,"Intro Integrated Health",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",94,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Kieso, Tiana Al-Aswad",,,106
220188,AHS,"Applied Health Sciences",210,"Intro to Rehab Science",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",34,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,"Hasnain, Rooshey",,,45
220188,AHS,"Applied Health Sciences",294,"Special Topics Health Sci",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",28,10,5,1,2,0,0,0,0,0,0,0,0,0,0,2,"Kabbabe-Thompson, Viviana",,,48
220188,AHS,"Applied Health Sciences",304,"Sexuality and Health",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",26,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Doran, Eileen Marie","John, Demetra",,31
220188,AHS,"Applied Health Sciences",325,"Rehab Case Management",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",28,18,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"Schwartz, Orit",,,50
220188,AHS,"Applied Health Sciences",330,"Phys and Mental Hlth in Rehab",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",27,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0,"Schwartz, Orit",,,45
220188,AHS,"Applied Health Sciences",365,"Measurement in Rehab",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",19,14,9,2,0,0,0,0,0,0,0,0,0,0,0,1,"Bulanda, Michelle M",,,45
220188,AHS,"Applied Health Sciences",375,"Ethics, Law in Health",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",78,27,8,3,1,0,0,0,0,0,0,0,0,0,0,3,"Swirsky, Eric S",,,120
220188,AHS,"Applied Health Sciences",393,"Health Science Experience",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,"Bulanda, Michelle M",,,32
220188,AHS,"Applied Health Sciences",402,"Inter-professional Seminar",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",37,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bulanda, Michelle M",,,45
220188,AHS,"Applied Health Sciences",425,"Pediatric Rehabilitation",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bulanda, Michelle M",,,16
220188,AHS,"Applied Health Sciences",511,"Biostatistics I",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chen, Jinsong",,,12
220188,ANAT,"Anatomy and Cell Biology",441,"Gross Human Anatomy",FZ,"Coll Medicine at Chicago - BS",2387,"Anatomy and Cell Biology",10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cotanche, Douglas A","Klopp, Emily",,19
220188,ANAT,"Anatomy and Cell Biology",441,"Gross Human Anatomy",FZ,"Coll Medicine at Chicago - BS",2387,"Anatomy and Cell Biology",23,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Cotanche, Douglas A","Ikegaki, Naohiko","Wilk, Adrienne Alice",33
220188,ANTH,Anthropology,100,"Human Adventure",FT,"Liberal Arts & Sciences",2841,Anthropology,66,89,46,13,18,0,0,0,0,0,0,0,0,0,0,20,"Bauer, Brian S",,,252
220188,ANTH,Anthropology,101,"World Cultures",FT,"Liberal Arts & Sciences",2841,Anthropology,4,8,4,2,4,0,0,0,0,0,0,0,0,0,0,0,"Markovic, Alexander",,,22
220188,ANTH,Anthropology,101,"World Cultures",FT,"Liberal Arts & Sciences",2841,Anthropology,69,129,72,15,17,0,0,0,0,0,2,0,0,0,0,32,"Monaghan, John",,,336
220188,ANTH,Anthropology,102,"Intro to Archaeology",FT,"Liberal Arts & Sciences",2841,Anthropology,98,103,103,37,14,0,0,0,0,0,0,0,0,0,0,18,"LaMotta, Vincent",,,373
220188,ANTH,Anthropology,105,"Human Evolution",FT,"Liberal Arts & Sciences",2841,Anthropology,111,162,84,26,20,0,0,0,1,0,0,0,0,0,0,20,"Klein, Laura Danielle",,,424
220188,ANTH,Anthropology,208,"Science, Technology, & Culture",FT,"Liberal Arts & Sciences",2841,Anthropology,35,24,8,3,0,0,0,0,0,0,0,0,0,0,0,5,"Kohl, Owen Nathaniel",,,75
220188,ANTH,Anthropology,217,"Anth and Politics of "Fun"""",FT,"Liberal Arts & Sciences",2841,Anthropology,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kohl, Owen Nathaniel",,,18
220188,ANTH,Anthropology,229,"Archaeology of Africa",FT,"Liberal Arts & Sciences",2841,Anthropology,5,6,3,0,0,0,0,0,1,0,0,0,0,0,0,4,"Roosevelt, Anna C",,,19
220188,ANTH,Anthropology,238,"Biology of Women",FT,"Liberal Arts & Sciences",2841,Anthropology,15,11,3,0,1,0,0,0,0,0,0,0,0,0,0,1,"Klein, Laura Danielle",,,31
220188,ANTH,Anthropology,239,"People and Their Animals",FT,"Liberal Arts & Sciences",2841,Anthropology,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rogers, Leland",,,12
220188,ANTH,Anthropology,243,"Archaeology of Buddhism",FT,"Liberal Arts & Sciences",2841,Anthropology,7,6,3,1,1,0,0,0,1,0,0,0,0,0,0,1,"Hendrickson, Mitchel J",,,20
220188,ANTH,Anthropology,309,"Writing Culture",FT,"Liberal Arts & Sciences",2841,Anthropology,5,5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,"Markovic, Alexander",,,17
220188,ARAB,Arabic,101,"Elementary Arabic I",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",22,12,5,1,0,0,0,0,2,0,0,0,0,0,0,4,"Babiker, Mariam",,,46
220188,ARAB,Arabic,101,"Elementary Arabic I",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",34,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Almahamid, Jumana Mohammed",,,48
220188,ARAB,Arabic,103,"Intermediate Arabic I",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",16,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Babiker, Mariam",,,23
220188,ARAB,Arabic,103,"Intermediate Arabic I",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kamal, Mustapha",,,35
220188,ARAB,Arabic,201,"Adv Arabic through Literature",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Kamal, Mustapha",,,27
220188,ARAB,Arabic,230,"Arabic Literature in Tran",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",21,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kamal, Mustapha",,,35
220188,ARCH,Architecture,105,"Architectural Studio 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",17,37,24,9,4,0,0,0,2,0,6,0,0,0,0,7,"Blankenbaker, Sarah Elizabeth","Wheeler, Daniel H","Dunn, Sarah E",106
220188,ARCH,Architecture,151,"Architecture at Chicago",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",45,24,10,8,9,0,0,0,0,0,0,0,0,0,0,4,"Torres, Antonio",,,100
220188,ARCH,Architecture,200,"Architecture and Society",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",29,42,23,14,6,0,0,0,2,0,0,0,0,0,0,2,"Kelley, Jayne E",,,118
220188,ARCH,Architecture,205,"Architectural Studio 3",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,"Frye, Christopher Allen","Newmeyer, Allison R","Preissner, Paul",70
220188,ARCH,Architecture,251,"Arch Analysis",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",18,31,29,8,3,0,0,0,1,0,0,0,0,0,0,1,"Marullo, Francesco",,,91
220188,ARCH,Architecture,359,"Architectural Technology 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",16,14,22,1,3,0,0,0,0,0,0,0,0,0,0,0,"Frye, Christopher Allen",,,56
220188,ARCH,Architecture,365,"Architectural Studio 5",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",13,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chang, Abigail Ann","Siemionow, Agata E","Carter, James M",53
220188,ARCH,Architecture,371,"Architectural Theory 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",7,37,18,1,4,0,0,0,2,0,0,0,0,0,0,0,"De Jong, Judith",,,69
220188,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",2,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"Kelley, Jayne E",,,14
220188,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dunn, Sarah E",,,17
220188,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Capomaggi, Maria Julia",,,16
220188,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goldberg, Geoffrey",,,16
220188,ARCH,Architecture,440,"Digital Design and Fabrication",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",4,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,"Blankenbaker, Sarah Elizabeth",,,19
220188,ARCH,Architecture,465,"Advanced Topic Studio 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",9,26,9,0,0,0,0,0,0,0,2,0,0,0,0,0,"Hicks, Stewart Roger","Jaworska, Anna Maria","Torres, Antonio",46
220188,ARCH,Architecture,470,"Structures I: Statics",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",28,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"Magruder, Robert",,,37
220188,ARCH,Architecture,522,"Topics in Arch Technology",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,2,"Dessing, Anne",,,18
220188,ARCH,Architecture,531,"Arch Theory & History I",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,2,"Somol, Robert E",,,10
220188,ARCH,Architecture,553,"Architectural Design III",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",4,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Capomaggi, Maria Julia","Gibson, Grant",,11
220188,ARCH,Architecture,563,"Architectural Technology III",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"Moddrell, Andrew","Bair, Kelly",,11
220188,ARCH,Architecture,565,"Topic Studio",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",6,1,1,0,0,0,0,0,0,0,13,0,0,0,0,1,"Andersen, Paul","Jacob, Samuel Thomas",,22
220188,ARCH,Architecture,566,"Research Seminar",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,"Zago, Andrew",,,11
220188,ARCH,Architecture,566,"Research Seminar",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dean, Penelope",,,10
220188,ARCH,Architecture,574,"Architectural Structures II",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mojekwu, Eugene Chukwunonso",,,11
220188,ARCH,Architecture,585,"Arch Theory & History III",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Somol, Robert E",,,14
220188,ARST,"Archaeological Studies",210,"Art/Archaeology of Egypt",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,2,"Tobin, Jennifer L",,,12
220188,ART,Art,101,"Signifying Practices",FR,"Architecture,Design,& the Arts",2583,Art,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,"Soto, Edra",,,18
220188,ART,Art,101,"Signifying Practices",FR,"Architecture,Design,& the Arts",2583,Art,12,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Delos Reyes, Jennifer",,,20
220188,ART,Art,112,"Introduction to Drawing",FR,"Architecture,Design,& the Arts",2583,Art,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,"Mays, Devin Terence",,,20
220188,ART,Art,112,"Introduction to Drawing",FR,"Architecture,Design,& the Arts",2583,Art,7,6,2,3,1,0,0,0,0,0,0,0,0,0,0,1,"Haddad, Daniel",,,20
220188,ART,Art,112,"Introduction to Drawing",FR,"Architecture,Design,& the Arts",2583,Art,10,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,"Nickodemus, Timothy Peter",,,20
220188,ART,Art,112,"Introduction to Drawing",FR,"Architecture,Design,& the Arts",2583,Art,12,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,"Grad Asst",,,19
220188,ART,Art,112,"Introduction to Drawing",FR,"Architecture,Design,& the Arts",2583,Art,16,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Young, Nathaniel James",,,20
220188,ART,Art,130,"Intro to Painting + Color",FR,"Architecture,Design,& the Arts",2583,Art,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,"Grad Asst",,,40
220188,ART,Art,130,"Intro to Painting + Color",FR,"Architecture,Design,& the Arts",2583,Art,14,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Ovid, Sherwin Samuel",,,20
