TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220178,ACTG,Accounting,417,"Adv Financial Accounting",FL,"Business Administration",2656,Accounting,10,19,8,4,2,0,0,0,0,0,0,0,0,0,0,2,"Chen, Gary",,,45
220178,ACTG,Accounting,435,Auditing,FL,"Business Administration",2656,Accounting,29,40,27,0,1,0,0,0,0,0,0,0,0,0,0,0,"Judd, Joshua Scott",,,97
220178,ACTG,Accounting,445,"Federal Income Tax I",FL,"Business Administration",2656,Accounting,16,21,28,4,1,0,0,0,0,0,0,0,0,0,0,0,"Kemp, Robert E",,,70
220178,ACTG,Accounting,456,"Business Law II",FL,"Business Administration",2656,Accounting,24,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marutzky, Eileen",,,33
220178,ACTG,Accounting,465,"Govt & Non-Profit Actg",FL,"Business Administration",2656,Accounting,4,5,5,4,1,0,0,0,1,0,0,0,0,0,0,0,"Kemp, Robert E",,,20
220178,ACTG,Accounting,470,"Ethical Environment Business",FL,"Business Administration",2656,Accounting,73,32,6,1,1,0,0,0,0,0,0,0,0,0,0,2,"Scully, George",,,115
220178,ACTG,Accounting,474,"Actg Information Systems",FL,"Business Administration",2656,Accounting,28,58,14,2,2,0,0,0,0,0,0,0,0,0,0,5,"Chen, Jason Victor",,,109
220178,ACTG,Accounting,475,"Database Accounting Systems",FL,"Business Administration",2656,Accounting,14,5,4,2,4,0,0,0,0,0,0,0,0,0,0,1,"Popowits, Michael T",,,30
220178,ACTG,Accounting,484,"International Accounting",FL,"Business Administration",2656,Accounting,4,8,9,4,0,0,0,0,0,0,0,0,0,0,0,1,"Salama, Yehia A.",,,26
220178,ACTG,Accounting,493,"Actg Cases Research & Analysis",FL,"Business Administration",2656,Accounting,24,37,11,0,1,0,0,0,0,0,0,0,0,0,0,0,"Li, Siyi",,,73
220178,ACTG,Accounting,494,"Sp Topic: Internal Auditing",FL,"Business Administration",2656,Accounting,14,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,"Mc Donagh, Eamonn Michael",,,22
220178,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,12,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Mc Donagh, Eamonn Michael",,,22
220178,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,20,26,6,2,1,0,0,0,0,0,0,0,0,0,0,1,"Thomas, Barbara Ann",,,56
220178,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,24,32,7,0,1,0,0,0,1,0,0,0,0,0,0,3,"Engel, Ellen",,,68
220178,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,67,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goodman, Charles Joseph",,,85
220178,ACTG,Accounting,502,"Financial Accounting I",FL,"Business Administration",2656,Accounting,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Galvan, Abel",,,10
220178,ACTG,Accounting,506,"Management Accounting",FL,"Business Administration",2656,Accounting,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kemp, Robert E",,,21
220178,ACTG,Accounting,508,"Federal Income Tax-Grad",FL,"Business Administration",2656,Accounting,5,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,"Kohorst, Chad",,,10
220178,ACTG,Accounting,509,"Commercial Transactions",FL,"Business Administration",2656,Accounting,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Blessen, Richard Phillip",,,10
220178,ACTG,Accounting,516,"Financial Statement Analysis",FL,"Business Administration",2656,Accounting,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Ramakrishnan, Ram T S",,,35
220178,ACTG,Accounting,537,"Fraud Examination",FL,"Business Administration",2656,Accounting,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Popowits, Michael T",,,29
220178,ACTG,Accounting,593,"Actg Res Method&Communicatn",FL,"Business Administration",2656,Accounting,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Ramakrishnan, Ram T S",,,19
220178,AH,"Art History",100,"Intro to Art &Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",29,21,9,2,3,0,0,0,0,0,0,0,0,0,0,4,"Archias, S Elise",,,68
220178,AH,"Art History",100,"Intro to Art &Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",32,24,7,2,1,0,0,0,0,0,0,0,0,0,0,3,"Stimson, Blake",,,69
220178,AH,"Art History",110,"World Hist Art & Built Env I",FR,"Architecture,Design,& the Arts",2910,"Art History",70,85,56,14,11,0,0,0,11,0,0,0,0,0,0,19,"Harmansah, Omur",,,266
220178,AH,"Art History",125,"Asian Art and Architecture",FR,"Architecture,Design,& the Arts",2910,"Art History",8,14,5,0,3,0,0,0,0,0,0,0,0,0,0,1,"Becker, Catherine",,,31
220178,AH,"Art History",160,"Trends in Contemp Art",FR,"Architecture,Design,& the Arts",2910,"Art History",5,14,13,2,3,0,0,0,0,0,0,0,0,0,0,1,"Stimson, Blake",,,38
220178,AH,"Art History",180,"Intro to Museum & Exhibition",FR,"Architecture,Design,& the Arts",2910,"Art History",24,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Grad Asst",,,30
220178,AH,"Art History",204,"Greek Art & Archaeology",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",5,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,"Ros, Karen E",,,15
220178,AH,"Art History",210,"Art/Archaeology of Egypt",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",6,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Tobin, Jennifer L",,,18
220178,AH,"Art History",232,"Film History I: 1890-WWII",FT,"Liberal Arts & Sciences",2492,English,4,6,2,0,1,0,0,0,0,0,0,0,0,0,0,1,"Rubin, Martin L.","Grad Asst",,14
220178,AH,"Art History",235,"History of Design I",FR,"Architecture,Design,& the Arts",2910,"Art History",8,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,"Grad Asst",,,20
220178,AH,"Art History",248,"Russ Visual/Material Culture",FT,"Liberal Arts & Sciences",2382,"Pol, Russ & Lith Studies",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"McQuillen, Colleen",,,10
220178,AH,"Art History",260,"European Art 1750 to 1900",FR,"Architecture,Design,& the Arts",2910,"Art History",7,11,2,1,2,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,23
220178,AH,"Art History",263,"Latin Amer Colonial Art",FR,"Architecture,Design,& the Arts",2910,"Art History",19,9,0,1,3,0,0,0,0,0,0,0,0,0,0,0,"Esquivel, Savannah Leigh",,,32
220178,AH,"Art History",274,"Pre-Columb Art-Mesoamerca",FR,"Architecture,Design,& the Arts",2910,"Art History",7,7,10,0,2,0,0,0,2,0,0,0,0,0,0,0,"Finegold, Andrew",,,28
220178,AH,"Art History",301,"Theory&Method/Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Archias, S Elise",,,10
220178,AH,"Art History",303,"Writing in Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Archias, S Elise",,,10
220178,AH,"Art History",510,"Methods in Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Stimson, Blake",,,12
220178,AH,"Art History",532,"Museum Collections",FR,"Architecture,Design,& the Arts",2910,"Art History",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Scott, Jennifer A",,,12
220178,AH,"Art History",543,"Writing for Exhibitions",FR,"Architecture,Design,& the Arts",2910,"Art History",14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ise, Claudine",,,16
220178,AH,"Art History",545,"Museum Genres, Pract and Inst",FR,"Architecture,Design,& the Arts",2910,"Art History",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Quinn, Therese Maura",,,17
220178,AH,"Art History",546,"Seminar Museum Exhibit Studies",FR,"Architecture,Design,& the Arts",2910,"Art History",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,"Hearn, Skyla S",,,10
220178,AH,"Art History",560,"Sem in Modern Arch,Art &Design",FR,"Architecture,Design,& the Arts",2910,"Art History",7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Higgins, Hannah B",,,10
220178,AH,"Art History",597,"Project Research",FR,"Architecture,Design,& the Arts",2910,"Art History",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,"Quinn, Therese Maura",,,10
220178,AH,"Art History",599,"Dissertation Research",FR,"Architecture,Design,& the Arts",2910,"Art History",0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,"Becker, Catherine",,,20
220178,AHS,"Applied Health Sciences",101,"Experiential Learning I",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,"Doran, Eileen Marie","John, Demetra",,45
220178,AHS,"Applied Health Sciences",101,"Experiential Learning I",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,"John, Demetra","Doran, Eileen Marie",,48
220178,AHS,"Applied Health Sciences",200,"Intro Integrated Health",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kieso, Tiana Al-Aswad",,,50
220178,AHS,"Applied Health Sciences",200,"Intro Integrated Health",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kieso, Tiana Al-Aswad","Doran, Eileen Marie",,50
220178,AHS,"Applied Health Sciences",210,"Intro to Rehab Science",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hasnain, Rooshey",,,42
220178,AHS,"Applied Health Sciences",294,"Special Topics Health Sci",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bulanda, Michelle M",,,10
220178,AHS,"Applied Health Sciences",304,"Sexuality and Health",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",14,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,"John, Demetra","Tetzlaff, Kathleen M",,26
220178,AHS,"Applied Health Sciences",325,"Rehab Case Management",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",38,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Schwartz, Orit","Bulanda, Michelle M",,48
220178,AHS,"Applied Health Sciences",330,"Phys and Mental Hlth in Rehab",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",33,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Schwartz, Orit","Bulanda, Michelle M",,46
220178,AHS,"Applied Health Sciences",365,"Measurement in Rehab",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",17,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bulanda, Michelle M",,,37
220178,AHS,"Applied Health Sciences",375,"Ethics, Law in Health",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",31,7,6,2,0,0,0,0,1,0,0,0,0,0,0,2,"Swirsky, Eric S",,,49
220178,AHS,"Applied Health Sciences",393,"Health Science Experience",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,"Bulanda, Michelle M",,,22
220178,AHS,"Applied Health Sciences",402,"Inter-professional Seminar",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",22,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bulanda, Michelle M",,,29
220178,AHS,"Applied Health Sciences",511,"Biostatistics I",GF,"Applied Health Sciences",2797,"Applied Health Sciences Admin",13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chen, Jinsong","John, Demetra",,20
220178,ANAT,"Anatomy and Cell Biology",441,"Gross Human Anatomy",FZ,"Coll Medicine at Chicago - BS",2387,"Anatomy and Cell Biology",11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cotanche, Douglas A","Friedman, Michael H","Klopp, Emily",23
220178,ANAT,"Anatomy and Cell Biology",441,"Gross Human Anatomy",FZ,"Coll Medicine at Chicago - BS",2387,"Anatomy and Cell Biology",20,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Cotanche, Douglas A","Klopp, Emily",,26
220178,ANTH,Anthropology,100,"Human Adventure",FT,"Liberal Arts & Sciences",2841,Anthropology,68,71,57,14,26,0,0,0,0,0,0,0,0,0,0,16,"Bauer, Brian S",,,252
220178,ANTH,Anthropology,101,"World Cultures",FT,"Liberal Arts & Sciences",2841,Anthropology,111,131,54,10,5,0,0,0,2,0,0,0,0,0,0,23,"Monaghan, John",,,336
220178,ANTH,Anthropology,102,"Intro to Archaeology",FT,"Liberal Arts & Sciences",2841,Anthropology,60,74,41,15,3,0,0,0,0,0,0,0,0,0,0,6,"LaMotta, Vincent","Grad Asst",,199
220178,ANTH,Anthropology,105,"Human Evolution",FT,"Liberal Arts & Sciences",2841,Anthropology,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,9,"Grad Asst","Williams, Sloan R","Grad Asst",246
220178,ANTH,Anthropology,216,"Medicine, Culture, & Society",FT,"Liberal Arts & Sciences",2841,Anthropology,13,6,4,0,0,0,0,0,0,0,0,0,0,0,0,3,"Grad Asst",,,26
220178,ANTH,Anthropology,217,"Sp Topics: Environmental Anth",FT,"Liberal Arts & Sciences",2841,Anthropology,10,11,1,0,2,0,0,0,0,0,0,0,0,0,0,1,"Doane, Molly",,,25
220178,ANTH,Anthropology,223,"Southwestern Archaeology",FT,"Liberal Arts & Sciences",2841,Anthropology,10,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"LaMotta, Vincent",,,20
220178,ANTH,Anthropology,224,"Archaeology of Southeast Asia",FT,"Liberal Arts & Sciences",2841,Anthropology,6,5,5,1,3,0,0,0,0,0,0,0,0,0,0,1,"Hendrickson, Mitchel J",,,21
220178,ANTH,Anthropology,234,"Modern Human Variation",FT,"Liberal Arts & Sciences",2841,Anthropology,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,13
220178,ANTH,Anthropology,238,"Biology of Women",FT,"Liberal Arts & Sciences",2841,Anthropology,8,12,3,0,2,0,0,0,0,0,0,0,0,0,0,4,"Klein, Laura Danielle",,,29
220178,ANTH,Anthropology,277,"Ethnog of Meso-America",FT,"Liberal Arts & Sciences",2841,Anthropology,17,5,6,2,1,0,0,0,0,0,0,0,0,0,0,3,"Palka, Joel W",,,34
220178,ANTH,Anthropology,279,"South Asian Cultures",FT,"Liberal Arts & Sciences",2841,Anthropology,8,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Reddy, Gayatri",,,16
220178,ANTH,Anthropology,309,"Writing Culture",FT,"Liberal Arts & Sciences",2841,Anthropology,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,1,"Roosevelt, Anna C",,,16
220178,ANTH,Anthropology,312,"Youth Culture",FT,"Liberal Arts & Sciences",2841,Anthropology,5,4,2,0,3,0,0,0,0,0,0,0,0,0,0,1,"Markovic, Alexander",,,15
220178,ANTH,Anthropology,476,"The Inca Empire",FT,"Liberal Arts & Sciences",2841,Anthropology,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,"Bauer, Brian S",,,11
220178,ARAB,Arabic,101,"Elementary Arabic I",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",46,20,13,1,0,0,0,0,1,0,0,0,0,0,0,4,"Babiker, Mariam",,,85
220178,ARAB,Arabic,103,"Intermediate Arabic I",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",56,9,1,0,0,0,0,0,1,0,0,0,0,0,0,2,"Kamal, Mustapha",,,69
220178,ARAB,Arabic,201,"Adv Arabic through Literature",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kamal, Mustapha",,,23
220178,ARCH,Architecture,105,"Architectural Studio 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",17,44,27,7,6,0,0,0,0,0,0,0,0,0,0,3,"Bair, Kelly","Wheeler, Daniel H","Jaworska, Anna Maria",104
220178,ARCH,Architecture,151,"Architecture at Chicago",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",59,22,6,3,0,0,0,0,0,0,2,0,0,0,0,3,"Torres, Antonio",,,95
220178,ARCH,Architecture,200,"Architecture and Society",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",22,49,14,1,7,0,0,0,6,0,0,0,0,0,0,9,"Brown, David P",,,108
220178,ARCH,Architecture,205,"Architectural Studio 3",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",15,22,17,8,1,0,0,0,3,0,0,0,0,0,0,1,"Di Castri, Julia Nicole","Dunn, Sarah E","Venckunaite, Aurelija",67
220178,ARCH,Architecture,251,"Arch Analysis",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",12,25,25,3,4,0,0,0,7,0,0,0,0,0,0,2,"Marullo, Francesco",,,78
220178,ARCH,Architecture,359,"Architectural Technology 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",3,28,12,3,0,0,0,0,0,0,0,0,0,0,0,1,"Palider, Ryan",,,47
220178,ARCH,Architecture,365,"Architectural Studio 5",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",6,23,8,0,0,0,0,0,0,0,11,0,0,0,0,0,"Lyster, Clare","Moddrell, Andrew","Newmeyer, Allison R",48
220178,ARCH,Architecture,371,"Architectural Theory 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",5,33,15,1,0,0,0,0,0,0,0,0,0,0,0,0,"De Jong, Judith",,,54
220178,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",1,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,"Brown, David P",,,14
220178,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eisenschmidt, Alexander",,,15
220178,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lyster, Clare",,,15
220178,ARCH,Architecture,465,"Advanced Topic Studio 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",13,17,4,0,0,0,0,0,1,0,0,0,0,0,0,0,"Hicks, Stewart Roger","Jaworska, Anna Maria","Lucarelli, Fosco",35
220178,ARCH,Architecture,470,"Structures I: Statics",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",18,14,1,2,0,0,0,0,0,0,0,0,0,0,0,0,"Magruder, Robert",,,35
220178,ARCH,Architecture,520,"Topics in Arch Theory",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lucarelli, Fosco",,,17
220178,ARCH,Architecture,522,"Topics in Arch Technology",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Blankenbaker, Sarah Elizabeth",,,10
220178,ARCH,Architecture,553,"Architectural Design III",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",7,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Capomaggi, Maria Julia","Gibson, Grant",,19
220178,ARCH,Architecture,563,"Architectural Technology III",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Moddrell, Andrew",,,19
220178,ARCH,Architecture,565,"Topic Studio",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jacob, Samuel Thomas","Lally, Sean",,12
220178,ARCH,Architecture,574,"Architectural Structures II",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mojekwu, Eugene Chukwunonso",,,17
220178,ARCH,Architecture,585,"Arch Theory & History III",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",3,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eisenschmidt, Alexander",,,19
220178,ARST,"Archaeological Studies",210,"Art/Archaeology of Egypt",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",8,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,"Tobin, Jennifer L",,,16
220178,ART,Art,101,"Signifying Practices",FR,"Architecture,Design,& the Arts",2583,Art,9,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandlos, Karyn",,,21
220178,ART,Art,112,"Introduction to Drawing",FR,"Architecture,Design,& the Arts",2583,Art,9,8,1,0,0,0,0,0,1,0,0,0,0,0,0,2,"Grad Asst",,,21
220178,ART,Art,112,"Introduction to Drawing",FR,"Architecture,Design,& the Arts",2583,Art,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Frid, Dianna",,,20
220178,ART,Art,112,"Introduction to Drawing",FR,"Architecture,Design,& the Arts",2583,Art,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nickodemus, Timothy Peter",,,39
220178,ART,Art,130,"Intro to Painting + Color",FR,"Architecture,Design,& the Arts",2583,Art,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Ovid, Sherwin Samuel",,,19
220178,ART,Art,130,"Intro to Painting + Color",FR,"Architecture,Design,& the Arts",2583,Art,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kent, Caroline Renee",,,19
220178,ART,Art,130,"Intro to Painting + Color",FR,"Architecture,Design,& the Arts",2583,Art,25,8,3,1,0,0,0,0,0,0,0,0,0,0,0,3,"Grad Asst",,,40
220178,ART,Art,140,"Introduction to Sculpture",FR,"Architecture,Design,& the Arts",2583,Art,12,4,1,0,0,0,0,0,0,0,1,0,0,0,0,2,"Peterman, Dan",,,20
220178,ART,Art,140,"Introduction to Sculpture",FR,"Architecture,Design,& the Arts",2583,Art,27,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,39
220178,ART,Art,150,"Intro to New Media Arts",FR,"Architecture,Design,& the Arts",2583,Art,4,8,0,0,1,0,0,0,1,0,0,0,0,0,0,3,"French, Lindsey Mae",,,17
220178,ART,Art,150,"Intro to New Media Arts",FR,"Architecture,Design,& the Arts",2583,Art,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Foss, Caleb James",,,16
220178,ART,Art,150,"Intro to New Media Arts",FR,"Architecture,Design,& the Arts",2583,Art,8,6,1,0,1,0,0,0,0,0,0,0,0,0,0,3,"Chambers, Jonathan R",,,19
