TERM_CD,CRS_SUBJ_CD,CRS_SUBJ_DESC,CRS_NBR,CRS_TITLE,COLL_CD,COLL_NAME,DEPT_CD,DEPT_NAME,A,B,C,D,F,ADV,CR,DFR,I,NG,NR,O,PR,S,U,W,name1,name2,name3,grade_regs
220138,ACTG,Accounting,474,"Actg Information Systems",FL,"Business Administration",2656,Accounting,57,19,7,1,0,0,0,0,0,0,0,0,0,0,0,4,"Goodman, Charles Joseph",,,88
220138,ACTG,Accounting,475,"Database Accounting Systems",FL,"Business Administration",2656,Accounting,25,24,16,1,8,0,0,0,3,0,0,0,0,0,0,3,"Popowits, Michael T",,,80
220138,ACTG,Accounting,484,"International Accounting",FL,"Business Administration",2656,Accounting,26,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hopkins, Debra R",,,43
220138,ACTG,Accounting,493,"Actg Cases Research & Analysis",FL,"Business Administration",2656,Accounting,27,41,12,1,1,0,0,0,0,0,0,0,0,0,0,0,"Li, Siyi",,,82
220138,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Goodman, Charles Joseph",,,18
220138,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Pandit, Shailendra",,,26
220138,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,18,8,3,0,2,0,0,0,0,0,0,0,0,0,0,0,"Thomas, Barbara Ann",,,31
220138,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,19,18,12,3,0,0,0,0,1,0,0,0,0,0,0,0,"Salama, Yehia A.",,,53
220138,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,26,27,12,0,0,0,0,0,0,0,0,0,0,0,0,5,"Balachandran, Sudhakar V",,,70
220138,ACTG,Accounting,500,"Intro Financial Actg",FL,"Business Administration",2656,Accounting,27,28,9,0,0,0,0,0,0,0,0,0,0,0,0,1,"Leventhal, Brian W",,,65
220138,ACTG,Accounting,502,"Financial Accounting I",FL,"Business Administration",2656,Accounting,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2,"Salama, Yehia A.",,,14
220138,ACTG,Accounting,502,"Financial Accounting I",FL,"Business Administration",2656,Accounting,13,18,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Kirschenheiter, Michael",,,35
220138,ACTG,Accounting,503,"Financial Accounting II",FL,"Business Administration",2656,Accounting,18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Wen, Xiaoyan",,,39
220138,ACTG,Accounting,506,"Management Accounting",FL,"Business Administration",2656,Accounting,8,14,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Das, Somnath",,,28
220138,ACTG,Accounting,506,"Management Accounting",FL,"Business Administration",2656,Accounting,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lee, Sung-Han",,,15
220138,ACTG,Accounting,506,"Management Accounting",FL,"Business Administration",2656,Accounting,16,10,17,2,0,0,0,0,0,0,0,0,0,0,0,1,"Salama, Yehia A.",,,46
220138,ACTG,Accounting,508,"Federal Income Tax-Grad",FL,"Business Administration",2656,Accounting,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kohorst, Chad",,,30
220138,ACTG,Accounting,509,"Commercial Transactions",FL,"Business Administration",2656,Accounting,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,"Blessen, Richard Phillip",,,16
220138,ACTG,Accounting,516,"Financial Statement Analysis",FL,"Business Administration",2656,Accounting,43,39,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Ramakrishnan, Ram T S",,,84
220138,ACTG,Accounting,525,"Mgmt Control/Strateg Performnc",FL,"Business Administration",2656,Accounting,13,10,6,0,0,0,0,0,0,0,0,0,0,0,0,3,"Balachandran, Sudhakar V",,,32
220138,ACTG,Accounting,534,Auditing-Graduate,FL,"Business Administration",2656,Accounting,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Casey, Ryan J",,,37
220138,ACTG,Accounting,535,"Advanced Auditing",FL,"Business Administration",2656,Accounting,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hopkins, Debra R",,,43
220138,ACTG,Accounting,585,"Corporate Valuation &Actg Info",FL,"Business Administration",2656,Accounting,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kirschenheiter, Michael",,,43
220138,ACTG,Accounting,593,"Actg Res Method&Communicatn",FL,"Business Administration",2656,Accounting,17,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chen, Gary",,,38
220138,AH,"Art History",100,"Intro to Art &Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",78,69,25,13,11,0,0,0,0,0,0,0,0,0,0,7,"Grad Asst",,,203
220138,AH,"Art History",110,"Art History I",FR,"Architecture,Design,& the Arts",2910,"Art History",46,70,29,13,15,0,0,0,0,0,1,0,0,0,0,10,"Grossman, Heather E",,,184
220138,AH,"Art History",204,"Greek Art & Archaeology",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",4,8,5,1,1,0,0,0,0,0,0,0,0,0,0,1,"Ros, Karen E",,,20
220138,AH,"Art History",208,"Mod/Contemp Latin American Art",FR,"Architecture,Design,& the Arts",2910,"Art History",6,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Denny, Margaret",,,20
220138,AH,"Art History",208,"Mod/Contemp Latin American Art",FR,"Architecture,Design,& the Arts",2910,"Art History",8,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,"Archias, S Elise",,,18
220138,AH,"Art History",221,"Medieval Architecture",FR,"Architecture,Design,& the Arts",2910,"Art History",6,10,6,0,0,0,0,0,1,0,0,0,0,0,0,1,"Grossman, Heather E",,,24
220138,AH,"Art History",232,"Film History I: 1890-WWII",FT,"Liberal Arts & Sciences",2492,English,1,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,"Rubin, Martin L.","Grad Asst",,15
220138,AH,"Art History",235,"History of Design I",FR,"Architecture,Design,& the Arts",2910,"Art History",7,52,35,4,4,0,0,0,0,0,0,0,0,0,0,2,"Mekinda, Jonathan",,,104
220138,AH,"Art History",252,"Art of Baroque and Rococo",FR,"Architecture,Design,& the Arts",2910,"Art History",3,4,6,2,3,0,0,0,1,0,0,0,0,0,0,0,"Pollak, Martha",,,19
220138,AH,"Art History",271,"Native American Art",FR,"Architecture,Design,& the Arts",2910,"Art History",3,8,8,3,0,0,0,0,0,0,0,0,0,0,0,2,"Miller, Virginia E",,,24
220138,AH,"Art History",275,"South Asian Visual Cultures",FR,"Architecture,Design,& the Arts",2910,"Art History",3,8,10,1,1,0,0,0,2,0,0,0,0,0,0,0,"Becker, Catherine",,,25
220138,AH,"Art History",301,"Theory&Method/Art History",FR,"Architecture,Design,& the Arts",2910,"Art History",3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,"Pollak, Martha",,,10
220138,AH,"Art History",532,"Museum Collections",FR,"Architecture,Design,& the Arts",2910,"Art History",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Majeed, Faheem",,,14
220138,AH,"Art History",542,"Exhibition Practices",FR,"Architecture,Design,& the Arts",2910,"Art History",12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Stewart, Lorelei",,,13
220138,AH,"Art History",545,"Museum Genres, Pract and Inst",FR,"Architecture,Design,& the Arts",2910,"Art History",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Quinn, Therese Maura",,,19
220138,AH,"Art History",560,"Sem in Modern Arch,Art &Design",FR,"Architecture,Design,& the Arts",2910,"Art History",0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,"Mekinda, Jonathan",,,13
220138,AH,"Art History",560,"Sem in Modern Arch,Art &Design",FR,"Architecture,Design,& the Arts",2910,"Art History",8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Akcan, Esra",,,10
220138,AH,"Art History",599,"Dissertation Research",FR,"Architecture,Design,& the Arts",2910,"Art History",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,"Akcan, Esra",,,15
220138,ANAT,"Anatomy and Cell Biology",441,"Gross Human Anatomy",FZ,"Coll Medicine at Chicago - BS",2387,"Anatomy and Cell Biology",1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,1,"Jones, Jennifer J",,,17
220138,ANAT,"Anatomy and Cell Biology",441,"Gross Human Anatomy",FZ,"Coll Medicine at Chicago - BS",2387,"Anatomy and Cell Biology",30,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jones, Jennifer J","Wellman, Christa A","Klopp, Emily",74
220138,ANAT,"Anatomy and Cell Biology",595,"Departmental Seminar",FZ,"Coll Medicine at Chicago - BS",2387,"Anatomy and Cell Biology",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,"Givogri, Maria Irene",,,12
220138,ANTH,Anthropology,100,"Human Adventure",FT,"Liberal Arts & Sciences",2841,Anthropology,94,112,66,26,22,0,0,0,0,0,0,0,0,0,0,22,"Grad Asst",,,342
220138,ANTH,Anthropology,101,"World Cultures",FT,"Liberal Arts & Sciences",2841,Anthropology,69,157,88,19,12,0,0,0,0,0,0,0,0,0,0,14,"Grad Asst",,,359
220138,ANTH,Anthropology,102,"Intro to Archaeology",FT,"Liberal Arts & Sciences",2841,Anthropology,71,53,88,20,4,0,0,0,0,0,0,0,0,0,0,8,"Parkinson, William Arthur","Grad Asst",,244
220138,ANTH,Anthropology,105,"Human Evolution",FT,"Liberal Arts & Sciences",2841,Anthropology,82,119,24,6,7,0,0,0,0,0,0,0,0,0,0,7,"Lesnik, Julie Joan",,,245
220138,ANTH,Anthropology,216,"Medicine, Culture, & Society",FT,"Liberal Arts & Sciences",2841,Anthropology,20,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Patil, Crystal",,,28
220138,ANTH,Anthropology,220,"Method & Theory Archaeol",FT,"Liberal Arts & Sciences",2841,Anthropology,8,4,2,0,3,0,0,0,0,0,0,0,0,0,0,2,"Grad Asst",,,19
220138,ANTH,Anthropology,227,"Anc Civ Mex and Cent Amer",FT,"Liberal Arts & Sciences",2841,Anthropology,9,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,20
220138,ANTH,Anthropology,229,"Arch. of Mainland SE Asia",FT,"Liberal Arts & Sciences",2841,Anthropology,4,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,"Hendrickson, Mitchel J",,,12
220138,ANTH,Anthropology,229,"Lost Tribes and Sunken Lands",FT,"Liberal Arts & Sciences",2841,Anthropology,4,8,2,0,1,0,0,0,0,0,0,0,0,0,0,1,"Williams, Patrick Ryan",,,16
220138,ANTH,Anthropology,231,"Fossil Humans",FT,"Liberal Arts & Sciences",2841,Anthropology,33,6,0,0,1,0,0,0,0,0,0,0,0,0,0,3,"Prost, Jack H",,,43
220138,ANTH,Anthropology,234,"Modern Human Variation",FT,"Liberal Arts & Sciences",2841,Anthropology,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"Prost, Jack H",,,29
220138,ANTH,Anthropology,237,"Human Skeleton",FT,"Liberal Arts & Sciences",2841,Anthropology,10,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Williams, Sloan R",,,23
220138,ANTH,Anthropology,239,"Physical Anthropology Topics",FT,"Liberal Arts & Sciences",2841,Anthropology,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lesnik, Julie Joan",,,11
220138,ANTH,Anthropology,256,"Euro-Indigen LatAmer Contact",FT,"Liberal Arts & Sciences",2988,"Latin American &Latino Studies",7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,1,"Grad Asst",,,17
220138,ANTH,Anthropology,272,"North American Indians",FT,"Liberal Arts & Sciences",2841,Anthropology,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roosevelt, Anna C",,,20
220138,ANTH,Anthropology,274,"Ethnography of Africa",FT,"Liberal Arts & Sciences",2841,Anthropology,8,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"Roosevelt, Anna C",,,15
220138,ANTH,Anthropology,276,"Pacific Island Cultures",FT,"Liberal Arts & Sciences",2841,Anthropology,7,8,3,2,2,0,0,0,0,0,0,0,0,0,0,2,"Golitko, Mark",,,24
220138,ANTH,Anthropology,278,"Brazil: A Multi-Ethnic Society",FT,"Liberal Arts & Sciences",2841,Anthropology,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,"Kracke, Waud H",,,17
220138,ANTH,Anthropology,309,"Writing Culture",FT,"Liberal Arts & Sciences",2841,Anthropology,11,7,2,1,3,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,24
220138,ANTH,Anthropology,311,"Anth of Consumption",FT,"Liberal Arts & Sciences",2841,Anthropology,12,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,"Zycherman, Ariela",,,21
220138,ANTH,Anthropology,441,"Psychoanalytic Anthro I",FT,"Liberal Arts & Sciences",2841,Anthropology,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,"Kracke, Waud H",,,13
220138,ANTH,Anthropology,494,"Museum Anthropology",FT,"Liberal Arts & Sciences",2841,Anthropology,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Golitko, Mark",,,10
220138,ARAB,Arabic,101,"Elementary Arabic I",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",45,16,3,0,0,0,0,0,0,0,1,0,0,0,0,4,"Babiker, Mariam",,,69
220138,ARAB,Arabic,103,"Intermediate Arabic I",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",6,7,1,0,0,0,0,0,0,0,1,0,0,0,0,2,"Babiker, Mariam",,,17
220138,ARAB,Arabic,103,"Intermediate Arabic I",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",36,6,0,2,0,0,0,0,3,0,0,0,0,0,0,1,"Kamal, Mustapha",,,48
220138,ARAB,Arabic,201,"Advanced Literary Arabic",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kamal, Mustapha",,,10
220138,ARAB,Arabic,230,"Arabic Literature in Tran",FT,"Liberal Arts & Sciences",2349,"Classics & Mediterran Studies",25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kamal, Mustapha",,,30
220138,ARCH,Architecture,105,"Architectural Studio 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",23,25,32,6,2,0,0,0,1,0,0,0,0,0,0,14,"Dunn, Sarah E","Flohr, Julie","Fehlberg, Laura Christine",103
220138,ARCH,Architecture,200,"Architecture and Society",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",11,39,9,0,3,0,0,0,0,0,1,0,0,0,0,3,"Brown, David P","Lally, Sean",,66
220138,ARCH,Architecture,205,"Architectural Studio 3",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",11,19,10,4,1,0,0,0,1,0,0,0,0,0,0,1,"Palider, Ryan","Gibson, Grant","Frye, Christopher Allen",47
220138,ARCH,Architecture,251,"Arch Analysis",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",14,18,9,2,3,0,0,0,0,0,0,0,0,0,0,2,"Hicks, Stewart Roger",,,48
220138,ARCH,Architecture,359,"Architectural Technology 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",9,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"Frye, Christopher Allen",,,48
220138,ARCH,Architecture,365,"Architectural Studio 5",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",13,28,8,0,0,0,0,0,1,0,0,0,0,0,0,1,"Ortega, Luis","Lyster, Clare","Blankenbaker, Sarah Elizabeth",51
220138,ARCH,Architecture,371,"Architectural Theory 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",6,31,11,2,1,0,0,0,1,0,0,0,0,0,0,1,"De Jong, Judith",,,53
220138,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Haar, Sharon H",,,10
220138,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lyster, Clare",,,11
220138,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",4,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,"Rocah, Louis",,,13
220138,ARCH,Architecture,414,"Contemporary Practices",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Feldman, Roberta M",,,14
220138,ARCH,Architecture,465,"Advanced Topic Studio 1",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",16,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hicks, Stewart Roger","Vendrell, Xavier","Lai, Yen Chi",43
220138,ARCH,Architecture,470,"Structures I: Statics",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",26,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Magruder, Robert",,,50
220138,ARCH,Architecture,522,"Topics in Arch Technology",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hunker, Molly",,,11
220138,ARCH,Architecture,522,"Topics in Arch Technology",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Blankenbaker, Sarah Elizabeth",,,12
220138,ARCH,Architecture,531,"Arch Theory & History I",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Eisenschmidt, Alexander",,,16
220138,ARCH,Architecture,551,"Architectural Design I",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Preissner, Paul",,,13
220138,ARCH,Architecture,553,"Architectural Design III",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",2,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dean, Penelope","Gibson, Grant",,22
220138,ARCH,Architecture,561,"Architectural Technology I",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ortega, Luis",,,13
220138,ARCH,Architecture,563,"Architectural Technology III",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wheeler, Daniel H",,,22
220138,ARCH,Architecture,565,"Topic Studio",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",9,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palider, Ryan","Jacob, Samuel Thomas","Lally, Sean",30
220138,ARCH,Architecture,566,"Research Seminar",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dunn, Sarah E",,,10
220138,ARCH,Architecture,566,"Research Seminar",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zago, Andrew",,,10
220138,ARCH,Architecture,566,"Research Seminar",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andersen, Paul",,,13
220138,ARCH,Architecture,574,"Architectural Structures II",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",7,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mojekwu, Eugene Chukwunonso",,,21
220138,ARCH,Architecture,585,"Arch Theory & History III",FR,"Architecture,Design,& the Arts",2911,"School of Architecture",4,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Somol, Robert E",,,23
220138,ART,Art,101,"Signifying Practices",FR,"Architecture,Design,& the Arts",2583,Art,14,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,"Gude, Olivia M",,,22
220138,ART,Art,112,"Introduction to Drawing",FR,"Architecture,Design,& the Arts",2583,Art,35,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,39
220138,ART,Art,130,"Intro to Painting + Color",FR,"Architecture,Design,& the Arts",2583,Art,6,4,2,0,0,0,0,0,3,0,1,0,0,0,0,2,"Fish, Julia Anne",,,18
220138,ART,Art,140,"Introduction to Sculpture",FR,"Architecture,Design,& the Arts",2583,Art,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grad Asst",,,12
220138,ART,Art,140,"Introduction to Sculpture",FR,"Architecture,Design,& the Arts",2583,Art,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Peterman, Dan",,,13
220138,ART,Art,150,"Intro to New Media Arts",FR,"Architecture,Design,& the Arts",2583,Art,6,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,"Duran, Jesus",,,12
220138,ART,Art,160,"Intro to Digital Photo",FR,"Architecture,Design,& the Arts",2583,Art,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Geissler, Beate",,,17
220138,ART,Art,170,"Introduction to Filmmaking",FR,"Architecture,Design,& the Arts",2583,Art,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Grad Asst",,,16
220138,ART,Art,212,"Topics in Drawing I",FR,"Architecture,Design,& the Arts",2583,Art,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Frid, Dianna",,,12
220138,ART,Art,230,"Topics in Painting I",FR,"Architecture,Design,& the Arts",2583,Art,8,3,1,0,1,0,0,0,0,0,0,0,0,0,0,3,"Metzger, Matthew John",,,16
220138,ART,Art,240,"Topics in Sculpture I",FR,"Architecture,Design,& the Arts",2583,Art,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Tasset, Anthony Gerard",,,13
220138,ART,Art,260,"Topics in Digital Photography",FR,"Architecture,Design,& the Arts",2583,Art,7,7,1,1,0,0,0,0,0,0,1,0,0,0,0,2,"Minnix, Gary L",,,19
220138,ART,Art,272,"Topics in Video I",FR,"Architecture,Design,& the Arts",2583,Art,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Silva, Fern",,,17
220138,ART,Art,275,"Topics in Screenwriting",FR,"Architecture,Design,& the Arts",2583,Art,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reeder, Jennifer K",,,16
220138,ART,Art,280,"Topics in Color",FR,"Architecture,Design,& the Arts",2583,Art,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Fish, Julia Anne",,,15
220138,ART,Art,360,"Topics in Photography",FR,"Architecture,Design,& the Arts",2583,Art,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Malagrino, Silvia A",,,14
220138,ART,Art,362,"View Camera/Light Studio",FR,"Architecture,Design,& the Arts",2583,Art,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Minnix, Gary L",,,16
220138,ART,Art,381,"Topics in Documentary Media",FR,"Architecture,Design,& the Arts",2583,Art,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Geissler, Beate",,,14
